,state,county,candidate,party,total_votes_x,won,total_votes_y
23434,Vermont,Topsham,Zachary Scalf,IND,0,False,367428
23435,Vermont,Topsham,Jerome Segal,BAR,0,False,367428
23436,Vermont,Topsham,Gary Swing,BFP,0,False,367428
23437,Vermont,Townshend,Joe Biden,DEM,553,True,367428
23438,Vermont,Townshend,Donald Trump,REP,191,False,367428
23439,Vermont,Townshend,Jo Jorgensen,LIB,8,False,367428
23440,Vermont,Townshend, Write-ins,WRI,8,False,367428
23441,Vermont,Townshend,Christopher LaFontaine,IND,2,False,367428
23442,Vermont,Townshend,Brooke Paige,GOP,2,False,367428
23443,Vermont,Townshend,Gary Swing,BFP,2,False,367428
23444,Vermont,Townshend,Richard Duncan,IND,1,False,367428
23445,Vermont,Townshend,Howie Hawkins,GRN,1,False,367428
23446,Vermont,Townshend,Kanye West,IND,1,False,367428
23447,Vermont,Townshend,Don Blankenship,CST,0,False,367428
23448,Vermont,Townshend,Brian Carroll,ASP,0,False,367428
23449,Vermont,Townshend,Phil Collins,PRO,0,False,367428
23450,Vermont,Townshend,Rocky De La Fuente,ALI,0,False,367428
23451,Vermont,Townshend,Blake Huber,APV,0,False,367428
23452,Vermont,Townshend,Alyson Kennedy,SWP,0,False,367428
23453,Vermont,Townshend,Kyle Kopitke,IAP,0,False,367428
23454,Vermont,Townshend,Gloria La Riva,PSL,0,False,367428
23455,Vermont,Townshend,Keith McCormic,BMP,0,False,367428
23456,Vermont,Townshend,Brock Pierce,IND,0,False,367428
23457,Vermont,Townshend,Zachary Scalf,IND,0,False,367428
23458,Vermont,Townshend,Jerome Segal,BAR,0,False,367428
23459,Vermont,Troy,Donald Trump,REP,394,True,367428
23460,Vermont,Troy,Joe Biden,DEM,370,False,367428
23461,Vermont,Troy,Jo Jorgensen,LIB,17,False,367428
23462,Vermont,Troy, Write-ins,WRI,4,False,367428
23463,Vermont,Troy,Brooke Paige,GOP,3,False,367428
23464,Vermont,Troy,Don Blankenship,CST,1,False,367428
23465,Vermont,Troy,Rocky De La Fuente,ALI,1,False,367428
23466,Vermont,Troy,Richard Duncan,IND,1,False,367428
23467,Vermont,Troy,Howie Hawkins,GRN,1,False,367428
23468,Vermont,Troy,Christopher LaFontaine,IND,1,False,367428
23469,Vermont,Troy,Jerome Segal,BAR,1,False,367428
23470,Vermont,Troy,Kanye West,IND,1,False,367428
23471,Vermont,Troy,Brian Carroll,ASP,0,False,367428
23472,Vermont,Troy,Phil Collins,PRO,0,False,367428
23473,Vermont,Troy,Blake Huber,APV,0,False,367428
23474,Vermont,Troy,Alyson Kennedy,SWP,0,False,367428
23475,Vermont,Troy,Kyle Kopitke,IAP,0,False,367428
23476,Vermont,Troy,Gloria La Riva,PSL,0,False,367428
23477,Vermont,Troy,Keith McCormic,BMP,0,False,367428
23478,Vermont,Troy,Brock Pierce,IND,0,False,367428
23479,Vermont,Troy,Zachary Scalf,IND,0,False,367428
23480,Vermont,Troy,Gary Swing,BFP,0,False,367428
23481,Vermont,Tunbridge,Joe Biden,DEM,514,True,367428
23482,Vermont,Tunbridge,Donald Trump,REP,314,False,367428
23483,Vermont,Tunbridge, Write-ins,WRI,9,False,367428
23484,Vermont,Tunbridge,Brooke Paige,GOP,7,False,367428
23485,Vermont,Tunbridge,Jo Jorgensen,LIB,6,False,367428
23486,Vermont,Tunbridge,Christopher LaFontaine,IND,5,False,367428
23487,Vermont,Tunbridge,Richard Duncan,IND,2,False,367428
23488,Vermont,Tunbridge,Howie Hawkins,GRN,2,False,367428
23489,Vermont,Tunbridge,Alyson Kennedy,SWP,2,False,367428
23490,Vermont,Tunbridge,Jerome Segal,BAR,1,False,367428
23491,Vermont,Tunbridge,Kanye West,IND,1,False,367428
23492,Vermont,Tunbridge,Don Blankenship,CST,0,False,367428
23493,Vermont,Tunbridge,Brian Carroll,ASP,0,False,367428
23494,Vermont,Tunbridge,Phil Collins,PRO,0,False,367428
23495,Vermont,Tunbridge,Rocky De La Fuente,ALI,0,False,367428
23496,Vermont,Tunbridge,Blake Huber,APV,0,False,367428
23497,Vermont,Tunbridge,Kyle Kopitke,IAP,0,False,367428
23498,Vermont,Tunbridge,Gloria La Riva,PSL,0,False,367428
23499,Vermont,Tunbridge,Keith McCormic,BMP,0,False,367428
23500,Vermont,Tunbridge,Brock Pierce,IND,0,False,367428
23501,Vermont,Tunbridge,Zachary Scalf,IND,0,False,367428
23502,Vermont,Tunbridge,Gary Swing,BFP,0,False,367428
23503,Vermont,Underhill,Joe Biden,DEM,1633,True,367428
23504,Vermont,Underhill,Donald Trump,REP,526,False,367428
23505,Vermont,Underhill,Jo Jorgensen,LIB,25,False,367428
23506,Vermont,Underhill, Write-ins,WRI,10,False,367428
23507,Vermont,Underhill,Howie Hawkins,GRN,5,False,367428
23508,Vermont,Underhill,Brooke Paige,GOP,5,False,367428
23509,Vermont,Underhill,Kanye West,IND,5,False,367428
23510,Vermont,Underhill,Rocky De La Fuente,ALI,4,False,367428
23511,Vermont,Underhill,Don Blankenship,CST,3,False,367428
23512,Vermont,Underhill,Christopher LaFontaine,IND,2,False,367428
23513,Vermont,Underhill,Brian Carroll,ASP,1,False,367428
23514,Vermont,Underhill,Blake Huber,APV,1,False,367428
23515,Vermont,Underhill,Kyle Kopitke,IAP,1,False,367428
23516,Vermont,Underhill,Keith McCormic,BMP,1,False,367428
23517,Vermont,Underhill,Brock Pierce,IND,1,False,367428
23518,Vermont,Underhill,Gary Swing,BFP,1,False,367428
23519,Vermont,Underhill,Phil Collins,PRO,0,False,367428
23520,Vermont,Underhill,Richard Duncan,IND,0,False,367428
23521,Vermont,Underhill,Alyson Kennedy,SWP,0,False,367428
23522,Vermont,Underhill,Gloria La Riva,PSL,0,False,367428
23523,Vermont,Underhill,Zachary Scalf,IND,0,False,367428
23524,Vermont,Underhill,Jerome Segal,BAR,0,False,367428
23525,Vermont,Vergennes,Joe Biden,DEM,1016,True,367428
23526,Vermont,Vergennes,Donald Trump,REP,428,False,367428
23527,Vermont,Vergennes,Jo Jorgensen,LIB,15,False,367428
23528,Vermont,Vergennes,Howie Hawkins,GRN,5,False,367428
23529,Vermont,Vergennes,Kanye West,IND,5,False,367428
23530,Vermont,Vergennes, Write-ins,WRI,4,False,367428
23531,Vermont,Vergennes,Keith McCormic,BMP,3,False,367428
23532,Vermont,Vergennes,Richard Duncan,IND,1,False,367428
23533,Vermont,Vergennes,Gary Swing,BFP,1,False,367428
23534,Vermont,Vergennes,Don Blankenship,CST,0,False,367428
23535,Vermont,Vergennes,Brian Carroll,ASP,0,False,367428
23536,Vermont,Vergennes,Phil Collins,PRO,0,False,367428
23537,Vermont,Vergennes,Rocky De La Fuente,ALI,0,False,367428
23538,Vermont,Vergennes,Blake Huber,APV,0,False,367428
23539,Vermont,Vergennes,Alyson Kennedy,SWP,0,False,367428
23540,Vermont,Vergennes,Kyle Kopitke,IAP,0,False,367428
23541,Vermont,Vergennes,Christopher LaFontaine,IND,0,False,367428
23542,Vermont,Vergennes,Gloria La Riva,PSL,0,False,367428
23543,Vermont,Vergennes,Brooke Paige,GOP,0,False,367428
23544,Vermont,Vergennes,Brock Pierce,IND,0,False,367428
23545,Vermont,Vergennes,Zachary Scalf,IND,0,False,367428
23546,Vermont,Vergennes,Jerome Segal,BAR,0,False,367428
23547,Vermont,Vernon,Joe Biden,DEM,718,True,367428
23548,Vermont,Vernon,Donald Trump,REP,549,False,367428
23549,Vermont,Vernon,Jo Jorgensen,LIB,14,False,367428
23550,Vermont,Vernon,Brooke Paige,GOP,7,False,367428
23551,Vermont,Vernon,Howie Hawkins,GRN,4,False,367428
23552,Vermont,Vernon,Kanye West,IND,2,False,367428
23553,Vermont,Vernon, Write-ins,WRI,2,False,367428
23554,Vermont,Vernon,Don Blankenship,CST,1,False,367428
23555,Vermont,Vernon,Brian Carroll,ASP,1,False,367428
23556,Vermont,Vernon,Christopher LaFontaine,IND,1,False,367428
23557,Vermont,Vernon,Gloria La Riva,PSL,1,False,367428
23558,Vermont,Vernon,Phil Collins,PRO,0,False,367428
23559,Vermont,Vernon,Rocky De La Fuente,ALI,0,False,367428
23560,Vermont,Vernon,Richard Duncan,IND,0,False,367428
23561,Vermont,Vernon,Blake Huber,APV,0,False,367428
23562,Vermont,Vernon,Alyson Kennedy,SWP,0,False,367428
23563,Vermont,Vernon,Kyle Kopitke,IAP,0,False,367428
23564,Vermont,Vernon,Keith McCormic,BMP,0,False,367428
23565,Vermont,Vernon,Brock Pierce,IND,0,False,367428
23566,Vermont,Vernon,Zachary Scalf,IND,0,False,367428
23567,Vermont,Vernon,Jerome Segal,BAR,0,False,367428
23568,Vermont,Vernon,Gary Swing,BFP,0,False,367428
23569,Vermont,Vershire,Joe Biden,DEM,264,True,367428
23570,Vermont,Vershire,Donald Trump,REP,134,False,367428
23571,Vermont,Vershire, Write-ins,WRI,8,False,367428
23572,Vermont,Vershire,Jo Jorgensen,LIB,5,False,367428
23573,Vermont,Vershire,Howie Hawkins,GRN,4,False,367428
23574,Vermont,Vershire,Brooke Paige,GOP,4,False,367428
23575,Vermont,Vershire,Christopher LaFontaine,IND,3,False,367428
23576,Vermont,Vershire,Gloria La Riva,PSL,3,False,367428
23577,Vermont,Vershire,Phil Collins,PRO,1,False,367428
23578,Vermont,Vershire,Keith McCormic,BMP,1,False,367428
23579,Vermont,Vershire,Gary Swing,BFP,1,False,367428
23580,Vermont,Vershire,Don Blankenship,CST,0,False,367428
23581,Vermont,Vershire,Brian Carroll,ASP,0,False,367428
23582,Vermont,Vershire,Rocky De La Fuente,ALI,0,False,367428
23583,Vermont,Vershire,Richard Duncan,IND,0,False,367428
23584,Vermont,Vershire,Blake Huber,APV,0,False,367428
23585,Vermont,Vershire,Alyson Kennedy,SWP,0,False,367428
23586,Vermont,Vershire,Kyle Kopitke,IAP,0,False,367428
23587,Vermont,Vershire,Brock Pierce,IND,0,False,367428
23588,Vermont,Vershire,Zachary Scalf,IND,0,False,367428
23589,Vermont,Vershire,Jerome Segal,BAR,0,False,367428
23590,Vermont,Vershire,Kanye West,IND,0,False,367428
23591,Vermont,Victory,Donald Trump,REP,36,True,367428
23592,Vermont,Victory,Joe Biden,DEM,17,False,367428
23593,Vermont,Victory,Brooke Paige,GOP,1,False,367428
23594,Vermont,Victory, Write-ins,WRI,1,False,367428
23595,Vermont,Victory,Don Blankenship,CST,0,False,367428
23596,Vermont,Victory,Brian Carroll,ASP,0,False,367428
23597,Vermont,Victory,Phil Collins,PRO,0,False,367428
23598,Vermont,Victory,Rocky De La Fuente,ALI,0,False,367428
23599,Vermont,Victory,Richard Duncan,IND,0,False,367428
23600,Vermont,Victory,Howie Hawkins,GRN,0,False,367428
23601,Vermont,Victory,Blake Huber,APV,0,False,367428
23602,Vermont,Victory,Jo Jorgensen,LIB,0,False,367428
23603,Vermont,Victory,Alyson Kennedy,SWP,0,False,367428
23604,Vermont,Victory,Kyle Kopitke,IAP,0,False,367428
23605,Vermont,Victory,Christopher LaFontaine,IND,0,False,367428
23606,Vermont,Victory,Gloria La Riva,PSL,0,False,367428
23607,Vermont,Victory,Keith McCormic,BMP,0,False,367428
23608,Vermont,Victory,Brock Pierce,IND,0,False,367428
23609,Vermont,Victory,Zachary Scalf,IND,0,False,367428
23610,Vermont,Victory,Jerome Segal,BAR,0,False,367428
23611,Vermont,Victory,Gary Swing,BFP,0,False,367428
23612,Vermont,Victory,Kanye West,IND,0,False,367428
23613,Vermont,Bloomfield,Donald Trump,REP,73,True,367428
23614,Vermont,Bloomfield,Joe Biden,DEM,55,False,367428
23615,Vermont,Bloomfield,Blake Huber,APV,1,False,367428
23616,Vermont,Bloomfield,Brooke Paige,GOP,1,False,367428
23617,Vermont,Bloomfield,Don Blankenship,CST,0,False,367428
23618,Vermont,Bloomfield,Brian Carroll,ASP,0,False,367428
23619,Vermont,Bloomfield,Phil Collins,PRO,0,False,367428
23620,Vermont,Bloomfield,Rocky De La Fuente,ALI,0,False,367428
23621,Vermont,Bloomfield,Richard Duncan,IND,0,False,367428
23622,Vermont,Bloomfield,Howie Hawkins,GRN,0,False,367428
23623,Vermont,Bloomfield,Jo Jorgensen,LIB,0,False,367428
23624,Vermont,Bloomfield,Alyson Kennedy,SWP,0,False,367428
23625,Vermont,Bloomfield,Kyle Kopitke,IAP,0,False,367428
23626,Vermont,Bloomfield,Christopher LaFontaine,IND,0,False,367428
23627,Vermont,Bloomfield,Gloria La Riva,PSL,0,False,367428
23628,Vermont,Bloomfield,Keith McCormic,BMP,0,False,367428
23629,Vermont,Bloomfield,Brock Pierce,IND,0,False,367428
23630,Vermont,Bloomfield,Zachary Scalf,IND,0,False,367428
23631,Vermont,Bloomfield,Jerome Segal,BAR,0,False,367428
23632,Vermont,Bloomfield,Gary Swing,BFP,0,False,367428
23633,Vermont,Bloomfield,Kanye West,IND,0,False,367428
23634,Vermont,Bloomfield, Write-ins,WRI,0,False,367428
23635,Vermont,Waitsfield,Joe Biden,DEM,1023,True,367428
23636,Vermont,Waitsfield,Donald Trump,REP,200,False,367428
23637,Vermont,Waitsfield,Howie Hawkins,GRN,7,False,367428
23638,Vermont,Waitsfield,Christopher LaFontaine,IND,5,False,367428
23639,Vermont,Waitsfield,Kanye West,IND,4,False,367428
23640,Vermont,Waitsfield,Jo Jorgensen,LIB,3,False,367428
23641,Vermont,Waitsfield,Gloria La Riva,PSL,2,False,367428
23642,Vermont,Waitsfield,Richard Duncan,IND,1,False,367428
23643,Vermont,Waitsfield,Brooke Paige,GOP,1,False,367428
23644,Vermont,Waitsfield,Gary Swing,BFP,1,False,367428
23645,Vermont,Waitsfield, Write-ins,WRI,1,False,367428
23646,Vermont,Waitsfield,Don Blankenship,CST,0,False,367428
23647,Vermont,Waitsfield,Brian Carroll,ASP,0,False,367428
23648,Vermont,Waitsfield,Phil Collins,PRO,0,False,367428
23649,Vermont,Waitsfield,Rocky De La Fuente,ALI,0,False,367428
23650,Vermont,Waitsfield,Blake Huber,APV,0,False,367428
23651,Vermont,Waitsfield,Alyson Kennedy,SWP,0,False,367428
23652,Vermont,Waitsfield,Kyle Kopitke,IAP,0,False,367428
23653,Vermont,Waitsfield,Keith McCormic,BMP,0,False,367428
23654,Vermont,Waitsfield,Brock Pierce,IND,0,False,367428
23655,Vermont,Waitsfield,Zachary Scalf,IND,0,False,367428
23656,Vermont,Waitsfield,Jerome Segal,BAR,0,False,367428
23657,Vermont,Walden,Joe Biden,DEM,351,True,367428
23658,Vermont,Walden,Donald Trump,REP,207,False,367428
23659,Vermont,Walden,Brooke Paige,GOP,8,False,367428
23660,Vermont,Walden,Jo Jorgensen,LIB,4,False,367428
23661,Vermont,Walden,Kanye West,IND,4,False,367428
23662,Vermont,Walden,Christopher LaFontaine,IND,2,False,367428
23663,Vermont,Walden,Gloria La Riva,PSL,2,False,367428
23664,Vermont,Walden,Gary Swing,BFP,2,False,367428
23665,Vermont,Walden, Write-ins,WRI,2,False,367428
23666,Vermont,Walden,Richard Duncan,IND,1,False,367428
23667,Vermont,Walden,Howie Hawkins,GRN,1,False,367428
23668,Vermont,Walden,Alyson Kennedy,SWP,1,False,367428
23669,Vermont,Walden,Jerome Segal,BAR,1,False,367428
23670,Vermont,Walden,Don Blankenship,CST,0,False,367428
23671,Vermont,Walden,Brian Carroll,ASP,0,False,367428
23672,Vermont,Walden,Phil Collins,PRO,0,False,367428
23673,Vermont,Walden,Rocky De La Fuente,ALI,0,False,367428
23674,Vermont,Walden,Blake Huber,APV,0,False,367428
23675,Vermont,Walden,Kyle Kopitke,IAP,0,False,367428
23676,Vermont,Walden,Keith McCormic,BMP,0,False,367428
23677,Vermont,Walden,Brock Pierce,IND,0,False,367428
23678,Vermont,Walden,Zachary Scalf,IND,0,False,367428
23679,Vermont,Wallingford,Joe Biden,DEM,703,True,367428
23680,Vermont,Wallingford,Donald Trump,REP,563,False,367428
23681,Vermont,Wallingford,Jo Jorgensen,LIB,10,False,367428
23682,Vermont,Wallingford,Kanye West,IND,5,False,367428
23683,Vermont,Wallingford,Christopher LaFontaine,IND,4,False,367428
23684,Vermont,Wallingford,Howie Hawkins,GRN,3,False,367428
23685,Vermont,Wallingford, Write-ins,WRI,3,False,367428
23686,Vermont,Wallingford,Don Blankenship,CST,2,False,367428
23687,Vermont,Wallingford,Alyson Kennedy,SWP,1,False,367428
23688,Vermont,Wallingford,Kyle Kopitke,IAP,1,False,367428
23689,Vermont,Wallingford,Gloria La Riva,PSL,1,False,367428
23690,Vermont,Wallingford,Keith McCormic,BMP,1,False,367428
23691,Vermont,Wallingford,Brooke Paige,GOP,1,False,367428
23692,Vermont,Wallingford,Brian Carroll,ASP,0,False,367428
23693,Vermont,Wallingford,Phil Collins,PRO,0,False,367428
23694,Vermont,Wallingford,Rocky De La Fuente,ALI,0,False,367428
23695,Vermont,Wallingford,Richard Duncan,IND,0,False,367428
23696,Vermont,Wallingford,Blake Huber,APV,0,False,367428
23697,Vermont,Wallingford,Brock Pierce,IND,0,False,367428
23698,Vermont,Wallingford,Zachary Scalf,IND,0,False,367428
23699,Vermont,Wallingford,Jerome Segal,BAR,0,False,367428
23700,Vermont,Wallingford,Gary Swing,BFP,0,False,367428
23701,Vermont,Waltham,Joe Biden,DEM,216,True,367428
23702,Vermont,Waltham,Donald Trump,REP,102,False,367428
23703,Vermont,Waltham,Jo Jorgensen,LIB,2,False,367428
23704,Vermont,Waltham, Write-ins,WRI,2,False,367428
23705,Vermont,Waltham,Howie Hawkins,GRN,1,False,367428
23706,Vermont,Waltham,Christopher LaFontaine,IND,1,False,367428
23707,Vermont,Waltham,Zachary Scalf,IND,1,False,367428
23708,Vermont,Waltham,Kanye West,IND,1,False,367428
23709,Vermont,Waltham,Don Blankenship,CST,0,False,367428
23710,Vermont,Waltham,Brian Carroll,ASP,0,False,367428
23711,Vermont,Waltham,Phil Collins,PRO,0,False,367428
23712,Vermont,Waltham,Rocky De La Fuente,ALI,0,False,367428
23713,Vermont,Waltham,Richard Duncan,IND,0,False,367428
23714,Vermont,Waltham,Blake Huber,APV,0,False,367428
23715,Vermont,Waltham,Alyson Kennedy,SWP,0,False,367428
23716,Vermont,Waltham,Kyle Kopitke,IAP,0,False,367428
23717,Vermont,Waltham,Gloria La Riva,PSL,0,False,367428
23718,Vermont,Waltham,Keith McCormic,BMP,0,False,367428
23719,Vermont,Waltham,Brooke Paige,GOP,0,False,367428
23720,Vermont,Waltham,Brock Pierce,IND,0,False,367428
23721,Vermont,Waltham,Jerome Segal,BAR,0,False,367428
23722,Vermont,Waltham,Gary Swing,BFP,0,False,367428
23723,Vermont,Wardsboro,Joe Biden,DEM,325,True,367428
23724,Vermont,Wardsboro,Donald Trump,REP,159,False,367428
23725,Vermont,Wardsboro,Christopher LaFontaine,IND,2,False,367428
23726,Vermont,Wardsboro,Kanye West,IND,2,False,367428
23727,Vermont,Wardsboro,Richard Duncan,IND,1,False,367428
23728,Vermont,Wardsboro,Howie Hawkins,GRN,1,False,367428
23729,Vermont,Wardsboro,Brooke Paige,GOP,1,False,367428
23730,Vermont,Wardsboro, Write-ins,WRI,1,False,367428
23731,Vermont,Wardsboro,Don Blankenship,CST,0,False,367428
23732,Vermont,Wardsboro,Brian Carroll,ASP,0,False,367428
23733,Vermont,Wardsboro,Phil Collins,PRO,0,False,367428
23734,Vermont,Wardsboro,Rocky De La Fuente,ALI,0,False,367428
23735,Vermont,Wardsboro,Blake Huber,APV,0,False,367428
23736,Vermont,Wardsboro,Jo Jorgensen,LIB,0,False,367428
23737,Vermont,Wardsboro,Alyson Kennedy,SWP,0,False,367428
23738,Vermont,Wardsboro,Kyle Kopitke,IAP,0,False,367428
23739,Vermont,Wardsboro,Gloria La Riva,PSL,0,False,367428
23740,Vermont,Wardsboro,Keith McCormic,BMP,0,False,367428
23741,Vermont,Wardsboro,Brock Pierce,IND,0,False,367428
23742,Vermont,Wardsboro,Zachary Scalf,IND,0,False,367428
23743,Vermont,Wardsboro,Jerome Segal,BAR,0,False,367428
23744,Vermont,Wardsboro,Gary Swing,BFP,0,False,367428
23745,Vermont,Warren,Joe Biden,DEM,1039,True,367428
23746,Vermont,Warren,Donald Trump,REP,179,False,367428
23747,Vermont,Warren,Jo Jorgensen,LIB,17,False,367428
23748,Vermont,Warren, Write-ins,WRI,15,False,367428
23749,Vermont,Warren,Kanye West,IND,4,False,367428
23750,Vermont,Warren,Howie Hawkins,GRN,3,False,367428
23751,Vermont,Warren,Brooke Paige,GOP,2,False,367428
23752,Vermont,Warren,Gary Swing,BFP,2,False,367428
23753,Vermont,Warren,Phil Collins,PRO,1,False,367428
23754,Vermont,Warren,Richard Duncan,IND,1,False,367428
23755,Vermont,Warren,Christopher LaFontaine,IND,1,False,367428
23756,Vermont,Warren,Don Blankenship,CST,0,False,367428
23757,Vermont,Warren,Brian Carroll,ASP,0,False,367428
23758,Vermont,Warren,Rocky De La Fuente,ALI,0,False,367428
23759,Vermont,Warren,Blake Huber,APV,0,False,367428
23760,Vermont,Warren,Alyson Kennedy,SWP,0,False,367428
23761,Vermont,Warren,Kyle Kopitke,IAP,0,False,367428
23762,Vermont,Warren,Gloria La Riva,PSL,0,False,367428
23763,Vermont,Warren,Keith McCormic,BMP,0,False,367428
23764,Vermont,Warren,Brock Pierce,IND,0,False,367428
23765,Vermont,Warren,Zachary Scalf,IND,0,False,367428
23766,Vermont,Warren,Jerome Segal,BAR,0,False,367428
23767,Vermont,Washington,Joe Biden,DEM,306,True,367428
23768,Vermont,Washington,Donald Trump,REP,283,False,367428
23769,Vermont,Washington,Jo Jorgensen,LIB,7,False,367428
23770,Vermont,Washington,Brooke Paige,GOP,4,False,367428
23771,Vermont,Washington,Kanye West,IND,2,False,367428
23772,Vermont,Washington, Write-ins,WRI,2,False,367428
23773,Vermont,Washington,Brian Carroll,ASP,1,False,367428
23774,Vermont,Washington,Howie Hawkins,GRN,1,False,367428
23775,Vermont,Washington,Christopher LaFontaine,IND,1,False,367428
23776,Vermont,Washington,Gloria La Riva,PSL,1,False,367428
23777,Vermont,Washington,Keith McCormic,BMP,1,False,367428
23778,Vermont,Washington,Don Blankenship,CST,0,False,367428
23779,Vermont,Washington,Phil Collins,PRO,0,False,367428
23780,Vermont,Washington,Rocky De La Fuente,ALI,0,False,367428
23781,Vermont,Washington,Richard Duncan,IND,0,False,367428
23782,Vermont,Washington,Blake Huber,APV,0,False,367428
23783,Vermont,Washington,Alyson Kennedy,SWP,0,False,367428
23784,Vermont,Washington,Kyle Kopitke,IAP,0,False,367428
23785,Vermont,Washington,Brock Pierce,IND,0,False,367428
23786,Vermont,Washington,Zachary Scalf,IND,0,False,367428
23787,Vermont,Washington,Jerome Segal,BAR,0,False,367428
23788,Vermont,Washington,Gary Swing,BFP,0,False,367428
23789,Vermont,Waterbury,Joe Biden,DEM,2778,True,367428
23790,Vermont,Waterbury,Donald Trump,REP,621,False,367428
23791,Vermont,Waterbury,Jo Jorgensen,LIB,31,False,367428
23792,Vermont,Waterbury, Write-ins,WRI,18,False,367428
23793,Vermont,Waterbury,Kanye West,IND,13,False,367428
23794,Vermont,Waterbury,Howie Hawkins,GRN,9,False,367428
23795,Vermont,Waterbury,Brooke Paige,GOP,8,False,367428
23796,Vermont,Waterbury,Christopher LaFontaine,IND,5,False,367428
23797,Vermont,Waterbury,Don Blankenship,CST,4,False,367428
23798,Vermont,Waterbury,Brian Carroll,ASP,3,False,367428
23799,Vermont,Waterbury,Alyson Kennedy,SWP,2,False,367428
23800,Vermont,Waterbury,Phil Collins,PRO,1,False,367428
